"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","HRWKD","TOT","HR_WKD","A","2014",1512.06975096173,
"LUX","HRWKD","TOT","HR_WKD","A","2015",1519.45148418588,
"LUX","HRWKD","TOT","HR_WKD","A","2016",1517.96800153286,
"LUX","HRWKD","TOT","HR_WKD","A","2017",1508.10185452989,
"LUX","HRWKD","TOT","HR_WKD","A","2018",1498.61631961118,
"LUX","HRWKD","TOT","HR_WKD","A","2019",1492.70621843155,
"LUX","HRWKD","TOT","HR_WKD","A","2020",1408.22588854016,
"LUX","HRWKD","TOT","HR_WKD","A","2021",1467.41066739708,
"LUX","HRWKD","TOT","HR_WKD","A","2022",1473.25797266402,
"MEX","HRWKD","TOT","HR_WKD","A","1991",2113,
"MEX","HRWKD","TOT","HR_WKD","A","1992",2104,
"MEX","HRWKD","TOT","HR_WKD","A","1993",2112,
"MEX","HRWKD","TOT","HR_WKD","A","1994",2146,
"MEX","HRWKD","TOT","HR_WKD","A","1995",2161,
"MEX","HRWKD","TOT","HR_WKD","A","1996",2192,
"MEX","HRWKD","TOT","HR_WKD","A","1997",2241,
"MEX","HRWKD","TOT","HR_WKD","A","1998",2168,
"MEX","HRWKD","TOT","HR_WKD","A","1999",2242,
"MEX","HRWKD","TOT","HR_WKD","A","2000",2174,
"MEX","HRWKD","TOT","HR_WKD","A","2001",2146,
"MEX","HRWKD","TOT","HR_WKD","A","2002",2196,
"MEX","HRWKD","TOT","HR_WKD","A","2003",2143,
"MEX","HRWKD","TOT","HR_WKD","A","2004",2123,
"MEX","HRWKD","TOT","HR_WKD","A","2005",2284.31794022053,
"MEX","HRWKD","TOT","HR_WKD","A","2006",2271.57239704805,
"MEX","HRWKD","TOT","HR_WKD","A","2007",2252.17767578033,
"MEX","HRWKD","TOT","HR_WKD","A","2008",2255.99858821433,
"MEX","HRWKD","TOT","HR_WKD","A","2009",2245.17175706553,
"MEX","HRWKD","TOT","HR_WKD","A","2010",2243.8934431401,
"MEX","HRWKD","TOT","HR_WKD","A","2011",2236.71808475033,
"MEX","HRWKD","TOT","HR_WKD","A","2012",2226.19916317535,
"MEX","HRWKD","TOT","HR_WKD","A","2013",2230.84401980823,
"MEX","HRWKD","TOT","HR_WKD","A","2014",2229.06811912793,
"MEX","HRWKD","TOT","HR_WKD","A","2015",2233.59529807769,
"MEX","HRWKD","TOT","HR_WKD","A","2016",2237.93948981735,
"MEX","HRWKD","TOT","HR_WKD","A","2017",2237.74120832075,
"MEX","HRWKD","TOT","HR_WKD","A","2018",2237.94537468542,
"MEX","HRWKD","TOT","HR_WKD","A","2019",2227.51690354607,
"MEX","HRWKD","TOT","HR_WKD","A","2020",2207.42616164256,
"MEX","HRWKD","TOT","HR_WKD","A","2021",2216.26473185489,
"MEX","HRWKD","TOT","HR_WKD","A","2022",2226.30044529097,
"NLD","HRWKD","TOT","HR_WKD","A","1970",1809.00000000001,
"NLD","HRWKD","TOT","HR_WKD","A","1971",1777.00000000001,
"NLD","HRWKD","TOT","HR_WKD","A","1972",1775.00000000001,
"NLD","HRWKD","TOT","HR_WKD","A","1973",1749.00000000001,
"NLD","HRWKD","TOT","HR_WKD","A","1974",1696.00000000001,
"NLD","HRWKD","TOT","HR_WKD","A","1975",1644.00000000001,
"NLD","HRWKD","TOT","HR_WKD","A","1976",1628.00000000001,
"NLD","HRWKD","TOT","HR_WKD","A","1977",1608,
"NLD","HRWKD","TOT","HR_WKD","A","1978",1580.00000000001,
"NLD","HRWKD","TOT","HR_WKD","A","1979",1559,
"NLD","HRWKD","TOT","HR_WKD","A","1980",1556,
"NLD","HRWKD","TOT","HR_WKD","A","1981",1556,
"NLD","HRWKD","TOT","HR_WKD","A","1982",1542,
"NLD","HRWKD","TOT","HR_WKD","A","1983",1527,
"NLD","HRWKD","TOT","HR_WKD","A","1984",1519,
"NLD","HRWKD","TOT","HR_WKD","A","1985",1502,
"NLD","HRWKD","TOT","HR_WKD","A","1986",1488,
"NLD","HRWKD","TOT","HR_WKD","A","1987",1467,
"NLD","HRWKD","TOT","HR_WKD","A","1988",1464,
"NLD","HRWKD","TOT","HR_WKD","A","1989",1459,
"NLD","HRWKD","TOT","HR_WKD","A","1990",1454,
"NLD","HRWKD","TOT","HR_WKD","A","1991",1444,
"NLD","HRWKD","TOT","HR_WKD","A","1992",1451,
"NLD","HRWKD","TOT","HR_WKD","A","1993",1440,
"NLD","HRWKD","TOT","HR_WKD","A","1994",1447,
"NLD","HRWKD","TOT","HR_WKD","A","1995",1481.55820033021,
"NLD","HRWKD","TOT","HR_WKD","A","1996",1496.45040431267,
"NLD","HRWKD","TOT","HR_WKD","A","1997",1481.96731171548,
"NLD","HRWKD","TOT","HR_WKD","A","1998",1478.72183908046,
"NLD","HRWKD","TOT","HR_WKD","A","1999",1477.17405338299,
"NLD","HRWKD","TOT","HR_WKD","A","2000",1464.06144093624,
"NLD","HRWKD","TOT","HR_WKD","A","2001",1454.07684952791,
"NLD","HRWKD","TOT","HR_WKD","A","2002",1436.37664649341,
"NLD","HRWKD","TOT","HR_WKD","A","2003",1427.82780429594,
"NLD","HRWKD","TOT","HR_WKD","A","2004",1447.89523234762,
"NLD","HRWKD","TOT","HR_WKD","A","2005",1433.6118705036,
"NLD","HRWKD","TOT","HR_WKD","A","2006",1430.44713061847,
"NLD","HRWKD","TOT","HR_WKD","A","2007",1429.1720246238,
"NLD","HRWKD","TOT","HR_WKD","A","2008",1428.56623667975,
"NLD","HRWKD","TOT","HR_WKD","A","2009",1420.04706414753,
"NLD","HRWKD","TOT","HR_WKD","A","2010",1419.63344344458,
"NLD","HRWKD","TOT","HR_WKD","A","2011",1420.18023715415,
"NLD","HRWKD","TOT","HR_WKD","A","2012",1410.50978838972,
"NLD","HRWKD","TOT","HR_WKD","A","2013",1414.6989579755,
"NLD","HRWKD","TOT","HR_WKD","A","2014",1425.5953008596,
"NLD","HRWKD","TOT","HR_WKD","A","2015",1425.81357856494,
"NLD","HRWKD","TOT","HR_WKD","A","2016",1437.30940400313,
"NLD","HRWKD","TOT","HR_WKD","A","2017",1436.76564376979,
"NLD","HRWKD","TOT","HR_WKD","A","2018",1436.06016156463,
"NLD","HRWKD","TOT","HR_WKD","A","2019",1441.07544424816,
"NLD","HRWKD","TOT","HR_WKD","A","2020",1407.90304043465,
"NLD","HRWKD","TOT","HR_WKD","A","2021",1426.23639717184,
"NLD","HRWKD","TOT","HR_WKD","A","2022",1427.01567120047,
"NZL","HRWKD","TOT","HR_WKD","A","1970",1863.99157733538,
"NZL","HRWKD","TOT","HR_WKD","A","1971",1860.78177641654,
"NZL","HRWKD","TOT","HR_WKD","A","1972",1846.33767228178,
"NZL","HRWKD","TOT","HR_WKD","A","1973",1844.03062787136,
"NZL","HRWKD","TOT","HR_WKD","A","1974",1852.45635528331,
"NZL","HRWKD","TOT","HR_WKD","A","1975",1836.70826952527,
"NZL","HRWKD","TOT","HR_WKD","A","1976",1833.49846860643,
"NZL","HRWKD","TOT","HR_WKD","A","1977",1838.91500765697,
"NZL","HRWKD","TOT","HR_WKD","A","1978",1830.08805513017,
"NZL","HRWKD","TOT","HR_WKD","A","1979",1820.85987748852,
"NZL","HRWKD","TOT","HR_WKD","A","1980",1810.02679938744,
"NZL","HRWKD","TOT","HR_WKD","A","1981",1791.97166921899,
"NZL","HRWKD","TOT","HR_WKD","A","1982",1799.29402756508,
"NZL","HRWKD","TOT","HR_WKD","A","1983",1852.85758039816,
"NZL","HRWKD","TOT","HR_WKD","A","1984",1846.33767228178,
"NZL","HRWKD","TOT","HR_WKD","A","1985",1840.31929555896,
"NZL","HRWKD","TOT","HR_WKD","A","1986",1834,
"NZL","HRWKD","TOT","HR_WKD","A","1987",1838,
"NZL","HRWKD","TOT","HR_WKD","A","1988",1829,
"NZL","HRWKD","TOT","HR_WKD","A","1989",1820,
"NZL","HRWKD","TOT","HR_WKD","A","1990",1809,
"NZL","HRWKD","TOT","HR_WKD","A","1991",1792,
"NZL","HRWKD","TOT","HR_WKD","A","1992",1799,
"NZL","HRWKD","TOT","HR_WKD","A","1993",1853,
"NZL","HRWKD","TOT","HR_WKD","A","1994",1848,
"NZL","HRWKD","TOT","HR_WKD","A","1995",1841,
"NZL","HRWKD","TOT","HR_WKD","A","1996",1834,
"NZL","HRWKD","TOT","HR_WKD","A","1997",1826,
"NZL","HRWKD","TOT","HR_WKD","A","1998",1829,
"NZL","HRWKD","TOT","HR_WKD","A","1999",1845,
"NZL","HRWKD","TOT","HR_WKD","A","2000",1836,
"NZL","HRWKD","TOT","HR_WKD","A","2001",1825,
"NZL","HRWKD","TOT","HR_WKD","A","2002",1826,
"NZL","HRWKD","TOT","HR_WKD","A","2003",1823,
"NZL","HRWKD","TOT","HR_WKD","A","2004",1830,
"NZL","HRWKD","TOT","HR_WKD","A","2005",1815,
"NZL","HRWKD","TOT","HR_WKD","A","2006",1795,
"NZL","HRWKD","TOT","HR_WKD","A","2007",1774,
"NZL","HRWKD","TOT","HR_WKD","A","2008",1761,
"NZL","HRWKD","TOT","HR_WKD","A","2009",1740,
"NZL","HRWKD","TOT","HR_WKD","A","2010",1755,
"NZL","HRWKD","TOT","HR_WKD","A","2011",1746,
"NZL","HRWKD","TOT","HR_WKD","A","2012",1734,
"NZL","HRWKD","TOT","HR_WKD","A","2013",1756,
"NZL","HRWKD","TOT","HR_WKD","A","2014",1758,
"NZL","HRWKD","TOT","HR_WKD","A","2015",1753,
"NZL","HRWKD","TOT","HR_WKD","A","2016",1754,
"NZL","HRWKD","TOT","HR_WKD","A","2017",1756,
"NZL","HRWKD","TOT","HR_WKD","A","2018",1759,
"NZL","HRWKD","TOT","HR_WKD","A","2019",1783,
"NZL","HRWKD","TOT","HR_WKD","A","2020",1739,
"NZL","HRWKD","TOT","HR_WKD","A","2021",1730,
"NZL","HRWKD","TOT","HR_WKD","A","2022",1748,
"NOR","HRWKD","TOT","HR_WKD","A","1962",1995,
"NOR","HRWKD","TOT","HR_WKD","A","1963",1986,
"NOR","HRWKD","TOT","HR_WKD","A","1964",1996,
"NOR","HRWKD","TOT","HR_WKD","A","1965",1951,
"NOR","HRWKD","TOT","HR_WKD","A","1966",1952,
"NOR","HRWKD","TOT","HR_WKD","A","1967",1936,
"NOR","HRWKD","TOT","HR_WKD","A","1968",1897,
"NOR","HRWKD","TOT","HR_WKD","A","1969",1849,
"NOR","HRWKD","TOT","HR_WKD","A","1970",1819.1,
"NOR","HRWKD","TOT","HR_WKD","A","1971",1798.1,
"NOR","HRWKD","TOT","HR_WKD","A","1972",1765.6,
"NOR","HRWKD","TOT","HR_WKD","A","1973",1751.5,
"NOR","HRWKD","TOT","HR_WKD","A","1974",1730.9,
"NOR","HRWKD","TOT","HR_WKD","A","1975",1715.3,
"NOR","HRWKD","TOT","HR_WKD","A","1976",1662.9,
"NOR","HRWKD","TOT","HR_WKD","A","1977",1627.4,
"NOR","HRWKD","TOT","HR_WKD","A","1978",1591.6,
"NOR","HRWKD","TOT","HR_WKD","A","1979",1569.4,
"NOR","HRWKD","TOT","HR_WKD","A","1980",1569.4,
"NOR","HRWKD","TOT","HR_WKD","A","1981",1560.5,
"NOR","HRWKD","TOT","HR_WKD","A","1982",1549.4,
"NOR","HRWKD","TOT","HR_WKD","A","1983",1542.8,
"NOR","HRWKD","TOT","HR_WKD","A","1984",1537.9,
"NOR","HRWKD","TOT","HR_WKD","A","1985",1532,
"NOR","HRWKD","TOT","HR_WKD","A","1986",1527.8,
"NOR","HRWKD","TOT","HR_WKD","A","1987",1500.8,
"NOR","HRWKD","TOT","HR_WKD","A","1988",1503.6,
"NOR","HRWKD","TOT","HR_WKD","A","1989",1500.6,
"NOR","HRWKD","TOT","HR_WKD","A","1990",1492.67578125,
"NOR","HRWKD","TOT","HR_WKD","A","1991",1489.89650073928,
"NOR","HRWKD","TOT","HR_WKD","A","1992",1500,
"NOR","HRWKD","TOT","HR_WKD","A","1993",1496.56862745098,
"NOR","HRWKD","TOT","HR_WKD","A","1994",1494.44175930401,
"NOR","HRWKD","TOT","HR_WKD","A","1995",1478.69318181818,
"NOR","HRWKD","TOT","HR_WKD","A","1996",1473.56215213358,
"NOR","HRWKD","TOT","HR_WKD","A","1997",1468.25754164791,
"NOR","HRWKD","TOT","HR_WKD","A","1998",1466.66666666667,
"NOR","HRWKD","TOT","HR_WKD","A","1999",1465.44980443286,
"NOR","HRWKD","TOT","HR_WKD","A","2000",1447.94816414687,
"NOR","HRWKD","TOT","HR_WKD","A","2001",1423.82391022874,
"NOR","HRWKD","TOT","HR_WKD","A","2002",1411.81543768866,
"NOR","HRWKD","TOT","HR_WKD","A","2003",1400.87527352298,
"NOR","HRWKD","TOT","HR_WKD","A","2004",1423.21116928447,
"NOR","HRWKD","TOT","HR_WKD","A","2005",1428.63303147909,
"NOR","HRWKD","TOT","HR_WKD","A","2006",1426.12687813022,
"NOR","HRWKD","TOT","HR_WKD","A","2007",1438.15261044177,
"NOR","HRWKD","TOT","HR_WKD","A","2008",1442.80155642023,
"NOR","HRWKD","TOT","HR_WKD","A","2009",1422.03985932005,
"NOR","HRWKD","TOT","HR_WKD","A","2010",1429.85893416928,
"NOR","HRWKD","TOT","HR_WKD","A","2011",1434.53070683662,
"NOR","HRWKD","TOT","HR_WKD","A","2012",1431.49129447388,
"NOR","HRWKD","TOT","HR_WKD","A","2013",1421.03293413174,
"NOR","HRWKD","TOT","HR_WKD","A","2014",1423.7037037037,
"NOR","HRWKD","TOT","HR_WKD","A","2015",1426.56826568266,
"NOR","HRWKD","TOT","HR_WKD","A","2016",1429.88590357011,
"NOR","HRWKD","TOT","HR_WKD","A","2017",1419.21397379913,
"NOR","HRWKD","TOT","HR_WKD","A","2018",1419.41260744986,
"NOR","HRWKD","TOT","HR_WKD","A","2019",1418.54724964739,
"NOR","HRWKD","TOT","HR_WKD","A","2020",1409.74212034384,
"NOR","HRWKD","TOT","HR_WKD","A","2021",1425.53944110364,
"NOR","HRWKD","TOT","HR_WKD","A","2022",1424.58290772898,
"POL","HRWKD","TOT","HR_WKD","A","1993",1903.24490821715,
"POL","HRWKD","TOT","HR_WKD","A","1994",1940.73847582743,
"POL","HRWKD","TOT","HR_WKD","A","1995",1903.24490821715,
"POL","HRWKD","TOT","HR_WKD","A","1996",1917.52817206868,
"POL","HRWKD","TOT","HR_WKD","A","1997",1912.17194812436,
"POL","HRWKD","TOT","HR_WKD","A","1998",1888.96164436561,
"POL","HRWKD","TOT","HR_WKD","A","1999",1874.97978290228,
"POL","HRWKD","TOT","HR_WKD","A","2000",1858.33954713004,
"POL","HRWKD","TOT","HR_WKD","A","2001",1860.11914492274,
"POL","HRWKD","TOT","HR_WKD","A","2002",1855.4630962025,
"POL","HRWKD","TOT","HR_WKD","A","2003",1860.5487503757,
"POL","HRWKD","TOT","HR_WKD","A","2004",1860.87076960028,
"POL","HRWKD","TOT","HR_WKD","A","2005",1855.97484430214,
"POL","HRWKD","TOT","HR_WKD","A","2006",1857.34162204371,
"POL","HRWKD","TOT","HR_WKD","A","2007",1854.69471995654,
"POL","HRWKD","TOT","HR_WKD","A","2008",1847.5401655774,
"POL","HRWKD","TOT","HR_WKD","A","2009",1833.61401955618,
"POL","HRWKD","TOT","HR_WKD","A","2010",1828.97195709789,
"POL","HRWKD","TOT","HR_WKD","A","2011",1824.3298592666,
"POL","HRWKD","TOT","HR_WKD","A","2012",1819.68780545571,
"POL","HRWKD","TOT","HR_WKD","A","2013",1816.43354096584,
"POL","HRWKD","TOT","HR_WKD","A","2014",1822.29621732071,
"POL","HRWKD","TOT","HR_WKD","A","2015",1829.15863821352,
"POL","HRWKD","TOT","HR_WKD","A","2016",1831.36379757007,
"POL","HRWKD","TOT","HR_WKD","A","2017",1811.61621665347,
"POL","HRWKD","TOT","HR_WKD","A","2018",1787.32860357238,
"POL","HRWKD","TOT","HR_WKD","A","2019",1782.62521918646,
"POL","HRWKD","TOT","HR_WKD","A","2020",1768.75639746518,
"POL","HRWKD","TOT","HR_WKD","A","2021",1827.91714921993,
"POL","HRWKD","TOT","HR_WKD","A","2022",1814.7948568832,
"PRT","HRWKD","TOT","HR_WKD","A","1970",1963.47888500351,
"PRT","HRWKD","TOT","HR_WKD","A","1971",1950.57338998471,
"PRT","HRWKD","TOT","HR_WKD","A","1972",1938.58971603868,
"PRT","HRWKD","TOT","HR_WKD","A","1973",1926.60604209265,
"PRT","HRWKD","TOT","HR_WKD","A","1974",1914.62236814662,
"PRT","HRWKD","TOT","HR_WKD","A","1975",1903.56051527336,
"PRT","HRWKD","TOT","HR_WKD","A","1976",1892.4986624001,
"PRT","HRWKD","TOT","HR_WKD","A","1977",1881.43680952684,
"PRT","HRWKD","TOT","HR_WKD","A","1978",1870.37495665358,
"PRT","HRWKD","TOT","HR_WKD","A","1979",1859.31310378032,
"PRT","HRWKD","TOT","HR_WKD","A","1980",1849.17307197983,
"PRT","HRWKD","TOT","HR_WKD","A","1981",1838.11121910657,
"PRT","HRWKD","TOT","HR_WKD","A","1982",1827.04936623331,
"PRT","HRWKD","TOT","HR_WKD","A","1983",1816.90933443283,
"PRT","HRWKD","TOT","HR_WKD","A","1984",1805.84748155957,
"PRT","HRWKD","TOT","HR_WKD","A","1985",1795.70744975908,
"PRT","HRWKD","TOT","HR_WKD","A","1986",1784.64559688582,
"PRT","HRWKD","TOT","HR_WKD","A","1987",1799.39473405017,
"PRT","HRWKD","TOT","HR_WKD","A","1988",1798.47291297739,
"PRT","HRWKD","TOT","HR_WKD","A","1989",1817.8311555056,
"PRT","HRWKD","TOT","HR_WKD","A","1990",1805.84748155957,
"PRT","HRWKD","TOT","HR_WKD","A","1991",1739.47636432001,
"PRT","HRWKD","TOT","HR_WKD","A","1992",1682.32345780817,
"PRT","HRWKD","TOT","HR_WKD","A","1993",1684.16709995372,
"PRT","HRWKD","TOT","HR_WKD","A","1994",1691.54166853589,
"PRT","HRWKD","TOT","HR_WKD","A","1995",1749.354720948,
"PRT","HRWKD","TOT","HR_WKD","A","1996",1750.32587705557,
"PRT","HRWKD","TOT","HR_WKD","A","1997",1745.67074181274,
"PRT","HRWKD","TOT","HR_WKD","A","1998",1759.92777268695,
"PRT","HRWKD","TOT","HR_WKD","A","1999",1761.55790716611,
"PRT","HRWKD","TOT","HR_WKD","A","2000",1770.41367374152,
"PRT","HRWKD","TOT","HR_WKD","A","2001",1755.08368246535,
"PRT","HRWKD","TOT","HR_WKD","A","2002",1748.68009403475,
"PRT","HRWKD","TOT","HR_WKD","A","2003",1742.20043932219,
"PRT","HRWKD","TOT","HR_WKD","A","2004",1747.85214274823,
"PRT","HRWKD","TOT","HR_WKD","A","2005",1749.74948944055,
"PRT","HRWKD","TOT","HR_WKD","A","2006",1738.86537633293,
"PRT","HRWKD","TOT","HR_WKD","A","2007",1754.67227458586,
"PRT","HRWKD","TOT","HR_WKD","A","2008",1742.57677053883,
"PRT","HRWKD","TOT","HR_WKD","A","2009",1742.97520126437,
"PRT","HRWKD","TOT","HR_WKD","A","2010",1745.59500946609,
"PRT","HRWKD","TOT","HR_WKD","A","2011",1724.36228178535,
"PRT","HRWKD","TOT","HR_WKD","A","2012",1708.217949487,
"PRT","HRWKD","TOT","HR_WKD","A","2013",1717.55335510447,
"PRT","HRWKD","TOT","HR_WKD","A","2014",1724.57552822348,
"PRT","HRWKD","TOT","HR_WKD","A","2015",1731.73345253042,
"PRT","HRWKD","TOT","HR_WKD","A","2016",1737.47606434054,
"PRT","HRWKD","TOT","HR_WKD","A","2017",1727.14047263943,
"PRT","HRWKD","TOT","HR_WKD","A","2018",1737.70375215135,
"PRT","HRWKD","TOT","HR_WKD","A","2019",1743.93031905266,
"PRT","HRWKD","TOT","HR_WKD","A","2020",1611.19346205528,
"PRT","HRWKD","TOT","HR_WKD","A","2021",1648.9427488591,
"PRT","HRWKD","TOT","HR_WKD","A","2022",1635.09530354741,
"SVK","HRWKD","TOT","HR_WKD","A","1995",1853.04485491132,
"SVK","HRWKD","TOT","HR_WKD","A","1996",1819.62880628363,
"SVK","HRWKD","TOT","HR_WKD","A","1997",1830.00141856897,
"SVK","HRWKD","TOT","HR_WKD","A","1998",1821.85726947426,
"SVK","HRWKD","TOT","HR_WKD","A","1999",1816.24239536546,
"SVK","HRWKD","TOT","HR_WKD","A","2000",1815.6078876044,
"SVK","HRWKD","TOT","HR_WKD","A","2001",1800.73291945595,
"SVK","HRWKD","TOT","HR_WKD","A","2002",1754.0705666268,
"SVK","HRWKD","TOT","HR_WKD","A","2003",1697.56841413544,
"SVK","HRWKD","TOT","HR_WKD","A","2004",1741.99771759466,
"SVK","HRWKD","TOT","HR_WKD","A","2005",1769.48876183692,
"SVK","HRWKD","TOT","HR_WKD","A","2006",1774.45651281873,
"SVK","HRWKD","TOT","HR_WKD","A","2007",1791.20271864354,
"SVK","HRWKD","TOT","HR_WKD","A","2008",1793.35768726367,
"SVK","HRWKD","TOT","HR_WKD","A","2009",1780.3398576044,
"SVK","HRWKD","TOT","HR_WKD","A","2010",1805.14853292113,
"SVK","HRWKD","TOT","HR_WKD","A","2011",1793.01032054786,
"SVK","HRWKD","TOT","HR_WKD","A","2012",1789.04080324717,
"SVK","HRWKD","TOT","HR_WKD","A","2013",1771.61328698219,
"SVK","HRWKD","TOT","HR_WKD","A","2014",1759.6139530009,
"SVK","HRWKD","TOT","HR_WKD","A","2015",1754.0885987675,
"SVK","HRWKD","TOT","HR_WKD","A","2016",1740.01152065295,
"SVK","HRWKD","TOT","HR_WKD","A","2017",1713.78384120432,
"SVK","HRWKD","TOT","HR_WKD","A","2018",1703.92396055708,
"SVK","HRWKD","TOT","HR_WKD","A","2019",1691.98630781248,
"SVK","HRWKD","TOT","HR_WKD","A","2020",1571.98039240206,
"SVK","HRWKD","TOT","HR_WKD","A","2021",1583.15940762679,
"SVK","HRWKD","TOT","HR_WKD","A","2022",1622.06685049254,
"ESP","HRWKD","TOT","HR_WKD","A","1970",2046.44450796501,
"ESP","HRWKD","TOT","HR_WKD","A","1971",2042.16812603652,
"ESP","HRWKD","TOT","HR_WKD","A","1972",2038.09542843638,
"ESP","HRWKD","TOT","HR_WKD","A","1973",2034.01892146891,
"ESP","HRWKD","TOT","HR_WKD","A","1974",2029.95186781257,
"ESP","HRWKD","TOT","HR_WKD","A","1975",2025.89274725008,
"ESP","HRWKD","TOT","HR_WKD","A","1976",2021.82886860685,
"ESP","HRWKD","TOT","HR_WKD","A","1977",2017.7291457415,
"ESP","HRWKD","TOT","HR_WKD","A","1978",1986.61551063062,
"ESP","HRWKD","TOT","HR_WKD","A","1979",1936.47697761755,
"ESP","HRWKD","TOT","HR_WKD","A","1980",1918.34387180452,
"ESP","HRWKD","TOT","HR_WKD","A","1981",1884.25759639642,
"ESP","HRWKD","TOT","HR_WKD","A","1982",1863.15185028617,
"ESP","HRWKD","TOT","HR_WKD","A","1983",1831.04733507622,
"ESP","HRWKD","TOT","HR_WKD","A","1984",1786.95317066749,
"ESP","HRWKD","TOT","HR_WKD","A","1985",1776.94528166686,
"ESP","HRWKD","TOT","HR_WKD","A","1986",1768.91915286437,
"ESP","HRWKD","TOT","HR_WKD","A","1987",1760.89302406188,
"ESP","HRWKD","TOT","HR_WKD","A","1988",1756.83041565569,
"ESP","HRWKD","TOT","HR_WKD","A","1989",1744.84076645691,
"ESP","HRWKD","TOT","HR_WKD","A","1990",1746.82252665505,
"ESP","HRWKD","TOT","HR_WKD","A","1991",1755.83953555661,
"ESP","HRWKD","TOT","HR_WKD","A","1992",1747.81340675413,
"ESP","HRWKD","TOT","HR_WKD","A","1993",1739.78727795164,
"ESP","HRWKD","TOT","HR_WKD","A","1994",1738.79639785257,
"ESP","HRWKD","TOT","HR_WKD","A","1995",1738.79639785257,
"ESP","HRWKD","TOT","HR_WKD","A","1996",1740.33928927078,
"ESP","HRWKD","TOT","HR_WKD","A","1997",1742.63677191539,
"ESP","HRWKD","TOT","HR_WKD","A","1998",1751.10587060624,
"ESP","HRWKD","TOT","HR_WKD","A","1999",1756.27373368015,
"ESP","HRWKD","TOT","HR_WKD","A","2000",1752.82075838745,
"ESP","HRWKD","TOT","HR_WKD","A","2001",1762.06978335498,
"ESP","HRWKD","TOT","HR_WKD","A","2002",1763.64741830528,
"ESP","HRWKD","TOT","HR_WKD","A","2003",1754.63317012726,
"ESP","HRWKD","TOT","HR_WKD","A","2004",1739.90120009097,
"ESP","HRWKD","TOT","HR_WKD","A","2005",1723.71916932259,
"ESP","HRWKD","TOT","HR_WKD","A","2006",1713.74063366858,
"ESP","HRWKD","TOT","HR_WKD","A","2007",1701.30779766684,
"ESP","HRWKD","TOT","HR_WKD","A","2008",1710.12620246177,
"ESP","HRWKD","TOT","HR_WKD","A","2009",1715.80455861982,
"ESP","HRWKD","TOT","HR_WKD","A","2010",1705.77553458184,
"ESP","HRWKD","TOT","HR_WKD","A","2011",1710.69165947777,
"ESP","HRWKD","TOT","HR_WKD","A","2012",1696.72661811367,
"ESP","HRWKD","TOT","HR_WKD","A","2013",1689.82440964343,
"ESP","HRWKD","TOT","HR_WKD","A","2014",1690.56399650873,
"ESP","HRWKD","TOT","HR_WKD","A","2015",1694.23718822333,
"ESP","HRWKD","TOT","HR_WKD","A","2016",1701.45006195262,
"ESP","HRWKD","TOT","HR_WKD","A","2017",1692.39416781463,
"ESP","HRWKD","TOT","HR_WKD","A","2018",1697.62195152733,
"ESP","HRWKD","TOT","HR_WKD","A","2019",1677.46307562918,
"ESP","HRWKD","TOT","HR_WKD","A","2020",1551.92079665324,
"ESP","HRWKD","TOT","HR_WKD","A","2021",1623.47783177196,
"ESP","HRWKD","TOT","HR_WKD","A","2022",1643.54747514135,
"SWE","HRWKD","TOT","HR_WKD","A","1950",1820.79461150236,
"SWE","HRWKD","TOT","HR_WKD","A","1951",1812.66606412958,
"SWE","HRWKD","TOT","HR_WKD","A","1952",1812.66606412958,
"SWE","HRWKD","TOT","HR_WKD","A","1953",1794.6026255234,
"SWE","HRWKD","TOT","HR_WKD","A","1954",1804.5375167568,
"SWE","HRWKD","TOT","HR_WKD","A","1955",1794.6026255234,
"SWE","HRWKD","TOT","HR_WKD","A","1956",1772.02332726569,
"SWE","HRWKD","TOT","HR_WKD","A","1957",1772.02332726569,
"SWE","HRWKD","TOT","HR_WKD","A","1958",1743.12182549581,
"SWE","HRWKD","TOT","HR_WKD","A","1959",1719.63935530778,
"SWE","HRWKD","TOT","HR_WKD","A","1960",1715.12349565624,
"SWE","HRWKD","TOT","HR_WKD","A","1961",1716.92983951685,
"SWE","HRWKD","TOT","HR_WKD","A","1962",1706.09177635315,
"SWE","HRWKD","TOT","HR_WKD","A","1963",1700.6727447713,
"SWE","HRWKD","TOT","HR_WKD","A","1964",1672.67441493173,
"SWE","HRWKD","TOT","HR_WKD","A","1965",1662.73952369833,
"SWE","HRWKD","TOT","HR_WKD","A","1966",1650.09511667401,
"SWE","HRWKD","TOT","HR_WKD","A","1967",1622.09678683444,
"SWE","HRWKD","TOT","HR_WKD","A","1968",1583.26039383117,
"SWE","HRWKD","TOT","HR_WKD","A","1969",1562.48743943407,
"SWE","HRWKD","TOT","HR_WKD","A","1970",1562.48743943407,
"SWE","HRWKD","TOT","HR_WKD","A","1971",1533.58593766419,
"SWE","HRWKD","TOT","HR_WKD","A","1972",1497.45906045184,
"SWE","HRWKD","TOT","HR_WKD","A","1973",1483.0083095669,
"SWE","HRWKD","TOT","HR_WKD","A","1974",1465.84804289103,
"SWE","HRWKD","TOT","HR_WKD","A","1975",1444.17191656362,
"SWE","HRWKD","TOT","HR_WKD","A","1976",1452.3004639364,
"SWE","HRWKD","TOT","HR_WKD","A","1977",1427.91482181807,
